,Batch,ID,Time,Embryo,Zona
2870,D2019_04_23_S00442_I0831_D_pdb,E2,3496,0.1596,0.2830
2871,D2019_04_23_S00442_I0831_D_pdb,E2,6117,0.1722,0.2832
2872,D2019_04_23_S00442_I0831_D_pdb,E2,6858,0.1736,0.2788
2873,D2019_04_23_S00442_I0831_D_pdb,E2,2675,0.1645,0.2867
2874,D2019_04_23_S00442_I0831_D_pdb,E2,6457,0.1754,0.2817
2875,D2019_04_23_S00442_I0831_D_pdb,E2,3446,0.1650,0.2835
2876,D2019_04_23_S00442_I0831_D_pdb,E2,4526,0.1657,0.2804
2877,D2019_04_23_S00442_I0831_D_pdb,E2,2212,0.1637,0.2869
2878,D2019_04_23_S00442_I0831_D_pdb,E2,1253,0.1684,0.3168
2879,D2019_04_23_S00442_I0831_D_pdb,E2,2062,0.1721,0.2863
2880,D2019_04_23_S00442_I0831_D_pdb,E2,5137,0.1730,0.2797
2881,D2019_04_23_S00442_I0831_D_pdb,E2,2715,0.1675,0.2905
2882,D2019_04_23_S00442_I0831_D_pdb,E2,8203,0.2675,0.3406
2883,D2019_04_23_S00442_I0831_D_pdb,E2,5647,0.1771,0.2851
2884,D2019_04_23_S00442_I0831_D_pdb,E2,7653,0.2402,0.3337
2885,D2019_04_23_S00442_I0831_D_pdb,E2,6277,0.1724,0.2818
2886,D2019_04_23_S00442_I0831_D_pdb,E2,5167,0.1715,0.2805
2887,D2019_04_23_S00442_I0831_D_pdb,E2,3556,0.1624,0.2823
2888,D2019_04_23_S00442_I0831_D_pdb,E2,2725,0.1655,0.2861
2889,D2019_04_23_S00442_I0831_D_pdb,E2,5207,0.1716,0.2838
2890,D2019_04_23_S00442_I0831_D_pdb,E2,5507,0.1752,0.2818
2891,D2019_04_23_S00442_I0831_D_pdb,E2,4556,0.1670,0.2765
2892,D2019_04_23_S00442_I0831_D_pdb,E2,7583,0.2164,0.3233
2893,D2019_04_23_S00442_I0831_D_pdb,E2,7092,0.1718,0.2846
2894,D2019_04_23_S00442_I0831_D_pdb,E2,4797,0.1660,0.2792
2895,D2019_04_23_S00442_I0831_D_pdb,E2,2965,0.1698,0.2900
2896,D2019_04_23_S00442_I0831_D_pdb,E2,1293,0.1670,0.3182
2897,D2019_04_23_S00442_I0831_D_pdb,E2,1902,0.1695,0.2894
2898,D2019_04_23_S00442_I0831_D_pdb,E2,1601,0.1628,0.3129
2899,D2019_04_23_S00442_I0831_D_pdb,E2,7673,0.2154,0.3178
2900,D2019_04_23_S00442_I0831_D_pdb,E2,7222,0.1728,0.2813
2901,D2019_04_23_S00442_I0831_D_pdb,E2,2845,0.1634,0.2907
2902,D2019_04_23_S00442_I0831_D_pdb,E2,6187,0.1715,0.2786
2903,D2019_04_23_S00442_I0831_D_pdb,E2,6317,0.1751,0.2819
2904,D2019_04_23_S00442_I0831_D_pdb,E2,7383,0.1815,0.2904
2905,D2019_04_23_S00442_I0831_D_pdb,E2,4126,0.1646,0.2773
2906,D2019_04_23_S00442_I0831_D_pdb,E2,1172,0.1694,0.3137
2907,D2019_04_23_S00442_I0831_D_pdb,E2,2589,0.1636,0.2903
2908,D2019_04_23_S00442_I0831_D_pdb,E2,8183,0.2534,0.3323
2909,D2019_04_23_S00442_I0831_D_pdb,E2,5517,0.1732,0.2770
2910,D2019_04_23_S00442_I0831_D_pdb,E2,5277,0.1748,0.2773
2911,D2019_04_23_S00442_I0831_D_pdb,E2,7062,0.1706,0.2840
2912,D2019_04_23_S00442_I0831_D_pdb,E2,3606,0.1611,0.2829
2913,D2019_04_23_S00442_I0831_D_pdb,E2,7322,0.1725,0.2868
2914,D2019_04_23_S00442_I0831_D_pdb,E2,3686,0.1644,0.2820
2915,D2019_04_23_S00442_I0831_D_pdb,E2,4256,0.1674,0.2795
2916,D2019_04_23_S00442_I0831_D_pdb,E2,8003,0.2138,0.3119
2917,D2019_04_23_S00442_I0831_D_pdb,E2,3926,0.1735,0.2755
2918,D2019_04_23_S00442_I0831_D_pdb,E2,1852,0.1668,0.2913
2919,D2019_04_23_S00442_I0831_D_pdb,E2,5987,0.1702,0.2809
2920,D2019_04_23_S00442_I0831_D_pdb,E2,2666,0.1676,0.2872
2921,D2019_04_23_S00442_I0831_D_pdb,E2,1233,0.1691,0.3175
2922,D2019_04_23_S00442_I0831_D_pdb,E2,7883,0.2055,0.3039
2923,D2019_04_23_S00442_I0831_D_pdb,E2,3526,0.1646,0.2827
2924,D2019_04_23_S00442_I0831_D_pdb,E2,7242,0.1734,0.2792
2925,D2019_04_23_S00442_I0831_D_pdb,E2,2895,0.1672,0.2864
2926,D2019_04_23_S00442_I0831_D_pdb,E2,2432,0.1617,0.2852
2927,D2019_04_23_S00442_I0831_D_pdb,E2,5917,0.1710,0.2825
2928,D2019_04_23_S00442_I0831_D_pdb,E2,3866,0.1658,0.2792
2929,D2019_04_23_S00442_I0831_D_pdb,E2,4626,0.1660,0.2758
2930,D2019_04_23_S00442_I0831_D_pdb,E2,1681,0.1556,0.2931
2931,D2019_04_23_S00442_I0831_D_pdb,E2,2252,0.1548,0.2841
2932,D2019_04_23_S00442_I0831_D_pdb,E2,1213,0.1705,0.3149
2933,D2019_04_23_S00442_I0831_D_pdb,E2,6932,0.1762,0.2762
2934,D2019_04_23_S00442_I0831_D_pdb,E2,1531,0.1701,0.3157
2935,D2019_04_23_S00442_I0831_D_pdb,E2,3786,0.1643,0.2818
2936,D2019_04_23_S00442_I0831_D_pdb,E2,2705,0.1653,0.2855
2937,D2019_04_23_S00442_I0831_D_pdb,E2,2352,0.1527,0.2845
2938,D2019_04_23_S00442_I0831_D_pdb,E2,6257,0.1707,0.2842
2939,D2019_04_23_S00442_I0831_D_pdb,E2,5027,0.1697,0.2777
2940,D2019_04_23_S00442_I0831_D_pdb,E2,5227,0.1754,0.2801
2941,D2019_04_23_S00442_I0831_D_pdb,E2,2472,0.1758,0.2843
2942,D2019_04_23_S00442_I0831_D_pdb,E2,2222,0.1567,0.2842
2943,D2019_04_23_S00442_I0831_D_pdb,E2,3626,0.1609,0.2822
2944,D2019_04_23_S00442_I0831_D_pdb,E2,7183,0.1704,0.2822
2945,D2019_04_23_S00442_I0831_D_pdb,E2,4406,0.1671,0.2764
2946,D2019_04_23_S00442_I0831_D_pdb,E2,1771,0.1698,0.2885
2947,D2019_04_23_S00442_I0831_D_pdb,E2,4246,0.1665,0.2766
2948,D2019_04_23_S00442_I0831_D_pdb,E2,6367,0.1742,0.2803
2949,D2019_04_23_S00442_I0831_D_pdb,E2,7993,0.2122,0.3092
2950,D2019_04_23_S00442_I0831_D_pdb,E2,4516,0.1639,0.2776
2951,D2019_04_23_S00442_I0831_D_pdb,E2,7843,0.2077,0.3071
2952,D2019_04_23_S00442_I0831_D_pdb,E2,6347,0.1746,0.2809
2953,D2019_04_23_S00442_I0831_D_pdb,E2,2262,0.1535,0.2848
2954,D2019_04_23_S00442_I0831_D_pdb,E2,3416,0.1639,0.2810
2955,D2019_04_23_S00442_I0831_D_pdb,E2,8073,0.2400,0.3271
2956,D2019_04_23_S00442_I0831_D_pdb,E2,7503,0.1986,0.2971
2957,D2019_04_23_S00442_I0831_D_pdb,E2,6137,0.1752,0.2848
2958,D2019_04_23_S00442_I0831_D_pdb,E2,2865,0.1668,0.2898
2959,D2019_04_23_S00442_I0831_D_pdb,E2,1651,0.1565,0.3008
2960,D2019_04_23_S00442_I0831_D_pdb,E2,3015,0.1648,0.2925
2961,D2019_04_23_S00442_I0831_D_pdb,E2,5127,0.1706,0.2796
2962,D2019_04_23_S00442_I0831_D_pdb,E2,4096,0.1680,0.2757
2963,D2019_04_23_S00442_I0831_D_pdb,E2,1982,0.1664,0.2883
2964,D2019_04_23_S00442_I0831_D_pdb,E2,1411,0.1697,0.3155
2965,D2019_04_23_S00442_I0831_D_pdb,E2,8053,0.2291,0.3218
2966,D2019_04_23_S00442_I0831_D_pdb,E2,3085,0.1646,0.2876
2967,D2019_04_23_S00442_I0831_D_pdb,E2,7312,0.1717,0.2840
2968,D2019_04_23_S00442_I0831_D_pdb,E2,2925,0.1652,0.2878
2969,D2019_04_23_S00442_I0831_D_pdb,E2,7403,0.1822,0.2894
2970,D2019_04_23_S00442_I0831_D_pdb,E2,4907,0.1667,0.2759
2971,D2019_04_23_S00442_I0831_D_pdb,E2,3035,0.1650,0.2864
2972,D2019_04_23_S00442_I0831_D_pdb,E2,4696,0.1690,0.2822
2973,D2019_04_23_S00442_I0831_D_pdb,E2,2492,0.1700,0.2886
2974,D2019_04_23_S00442_I0831_D_pdb,E2,6217,0.1726,0.2821
2975,D2019_04_23_S00442_I0831_D_pdb,E2,8153,0.2372,0.3271
2976,D2019_04_23_S00442_I0831_D_pdb,E2,7102,0.1650,0.2835
2977,D2019_04_23_S00442_I0831_D_pdb,E2,7262,0.1730,0.2844
2978,D2019_04_23_S00442_I0831_D_pdb,E2,6677,0.1750,0.2816
2979,D2019_04_23_S00442_I0831_D_pdb,E2,2282,0.1593,0.2837
2980,D2019_04_23_S00442_I0831_D_pdb,E2,5757,0.1759,0.2824
2981,D2019_04_23_S00442_I0831_D_pdb,E2,5197,0.1743,0.2788
2982,D2019_04_23_S00442_I0831_D_pdb,E2,5047,0.1696,0.2779
2983,D2019_04_23_S00442_I0831_D_pdb,E2,2312,0.1541,0.2811
2984,D2019_04_23_S00442_I0831_D_pdb,E2,6883,0.1739,0.2786
2985,D2019_04_23_S00442_I0831_D_pdb,E2,6902,0.1744,0.2752
2986,D2019_04_23_S00442_I0831_D_pdb,E2,2765,0.1672,0.2924
2987,D2019_04_23_S00442_I0831_D_pdb,E2,6227,0.1729,0.2800
2988,D2019_04_23_S00442_I0831_D_pdb,E2,5457,0.1747,0.2827
2989,D2019_04_23_S00442_I0831_D_pdb,E2,5677,0.1761,0.2838
2990,D2019_04_23_S00442_I0831_D_pdb,E2,7753,0.2087,0.3138
2991,D2019_04_23_S00442_I0831_D_pdb,E2,3536,0.1634,0.2835
2992,D2019_04_23_S00442_I0831_D_pdb,E2,3646,0.1623,0.2809
2993,D2019_04_23_S00442_I0831_D_pdb,E2,7943,0.2036,0.3057
2994,D2019_04_23_S00442_I0831_D_pdb,E2,7633,0.2324,0.3295
2995,D2019_04_23_S00442_I0831_D_pdb,E2,5447,0.1744,0.2802
2996,D2019_04_23_S00442_I0831_D_pdb,E2,4386,0.1655,0.2797
2997,D2019_04_23_S00442_I0831_D_pdb,E2,3245,0.1662,0.2851
2998,D2019_04_23_S00442_I0831_D_pdb,E2,5307,0.1714,0.2768
2999,D2019_04_23_S00442_I0831_D_pdb,E2,5947,0.1726,0.2850
3000,D2019_04_23_S00442_I0831_D_pdb,E2,4446,0.1668,0.2782
3001,D2019_04_23_S00442_I0831_D_pdb,E2,5057,0.1746,0.2777
3002,D2019_04_23_S00442_I0831_D_pdb,E2,1153,0.1681,0.3136
3003,D2019_04_23_S00442_I0831_D_pdb,E2,2122,0.1648,0.2842
3004,D2019_04_23_S00442_I0831_D_pdb,E2,7613,0.2299,0.3270
3005,D2019_04_23_S00442_I0831_D_pdb,E2,1912,0.1661,0.2909
3006,D2019_04_23_S00442_I0831_D_pdb,E2,8123,0.2231,0.3205
3007,D2019_04_23_S00442_I0831_D_pdb,E2,3025,0.1660,0.2900
3008,D2019_04_23_S00442_I0831_D_pdb,E2,5597,0.1740,0.2785
3009,D2019_04_23_S00442_I0831_D_pdb,E2,6848,0.1738,0.2798
3010,D2019_04_23_S00442_I0831_D_pdb,E2,1203,0.1697,0.3159
3011,D2019_04_23_S00442_I0831_D_pdb,E2,5937,0.1688,0.2805
3012,D2019_04_23_S00442_I0831_D_pdb,E2,4476,0.1658,0.2766
3013,D2019_04_23_S00442_I0831_D_pdb,E2,6267,0.1703,0.2815
3014,D2019_04_23_S00442_I0831_D_pdb,E2,2002,0.1671,0.2885
3015,D2019_04_23_S00442_I0831_D_pdb,E2,2502,0.1703,0.2878
3016,D2019_04_23_S00442_I0831_D_pdb,E2,7643,0.2346,0.3290
3017,D2019_04_23_S00442_I0831_D_pdb,E2,8173,0.2476,0.3354
3018,D2019_04_23_S00442_I0831_D_pdb,E2,6587,0.1754,0.2874
3019,D2019_04_23_S00442_I0831_D_pdb,E2,4867,0.1690,0.2796
3020,D2019_04_23_S00442_I0831_D_pdb,E2,4396,0.1662,0.2795
3021,D2019_04_23_S00442_I0831_D_pdb,E2,3075,0.1662,0.2890
3022,D2019_04_23_S00442_I0831_D_pdb,E2,1571,0.1693,0.3126
3023,D2019_04_23_S00442_I0831_D_pdb,E2,5327,0.1687,0.2777
3024,D2019_04_23_S00442_I0831_D_pdb,E2,5037,0.1691,0.2746
3025,D2019_04_23_S00442_I0831_D_pdb,E2,5927,0.1708,0.2815
3026,D2019_04_23_S00442_I0831_D_pdb,E2,3826,0.1656,0.2812
3027,D2019_04_23_S00442_I0831_D_pdb,E2,4076,0.1664,0.2748
3028,D2019_04_23_S00442_I0831_D_pdb,E2,7333,0.1731,0.2867
3029,D2019_04_23_S00442_I0831_D_pdb,E2,4066,0.1671,0.2778
3030,D2019_04_23_S00442_I0831_D_pdb,E2,3135,0.1656,0.2842
3031,D2019_04_23_S00442_I0831_D_pdb,E2,6297,0.1733,0.2857
3032,D2019_04_23_S00442_I0831_D_pdb,E2,5427,0.1745,0.2780
3033,D2019_04_23_S00442_I0831_D_pdb,E2,8273,0.2918,0.3580
3034,D2019_04_23_S00442_I0831_D_pdb,E2,2569,0.1708,0.2931
3035,D2019_04_23_S00442_I0831_D_pdb,E2,2805,0.1655,0.2864
3036,D2019_04_23_S00442_I0831_D_pdb,E2,7803,0.1959,0.3016
3037,D2019_04_23_S00442_I0831_D_pdb,E2,6057,0.1704,0.2840
3038,D2019_04_23_S00442_I0831_D_pdb,E2,7523,0.2028,0.3030
3039,D2019_04_23_S00442_I0831_D_pdb,E2,5497,0.1718,0.2825
3040,D2019_04_23_S00442_I0831_D_pdb,E2,6037,0.1695,0.2800
3041,D2019_04_23_S00442_I0831_D_pdb,E2,1581,0.1691,0.3148
3042,D2019_04_23_S00442_I0831_D_pdb,E2,3265,0.1628,0.2853
3043,D2019_04_23_S00442_I0831_D_pdb,E2,5627,0.1758,0.2830
3044,D2019_04_23_S00442_I0831_D_pdb,E2,4186,0.1700,0.2790
3045,D2019_04_23_S00442_I0831_D_pdb,E2,3706,0.1684,0.2829
3046,D2019_04_23_S00442_I0831_D_pdb,E2,3285,0.1640,0.2882
3047,D2019_04_23_S00442_I0831_D_pdb,E2,7393,0.1837,0.2888
3048,D2019_04_23_S00442_I0831_D_pdb,E2,2522,0.1729,0.2912
3049,D2019_04_23_S00442_I0831_D_pdb,E2,1223,0.1724,0.3157
3050,D2019_04_23_S00442_I0831_D_pdb,E2,7683,0.2090,0.3092
3051,D2019_04_23_S00442_I0831_D_pdb,E2,2202,0.1633,0.2894
3052,D2019_04_23_S00442_I0831_D_pdb,E2,4927,0.1688,0.2777
3053,D2019_04_23_S00442_I0831_D_pdb,E2,5097,0.1737,0.2770
3054,D2019_04_23_S00442_I0831_D_pdb,E2,6912,0.1714,0.2763
3055,D2019_04_23_S00442_I0831_D_pdb,E2,2082,0.1682,0.2868
3056,D2019_04_23_S00442_I0831_D_pdb,E2,7873,0.2012,0.3023
3057,D2019_04_23_S00442_I0831_D_pdb,E2,7603,0.2217,0.3216
3058,D2019_04_23_S00442_I0831_D_pdb,E2,3456,0.1630,0.2890
3059,D2019_04_23_S00442_I0831_D_pdb,E2,7693,0.2031,0.3037
3060,D2019_04_23_S00442_I0831_D_pdb,E2,8093,0.2115,0.3112
3061,D2019_04_23_S00442_I0831_D_pdb,E2,5177,0.1704,0.2790
3062,D2019_04_23_S00442_I0831_D_pdb,E2,3616,0.1630,0.2809
3063,D2019_04_23_S00442_I0831_D_pdb,E2,4196,0.1682,0.2731
3064,D2019_04_23_S00442_I0831_D_pdb,E2,4546,0.1656,0.2753
3065,D2019_04_23_S00442_I0831_D_pdb,E2,5587,0.1767,0.2826
3066,D2019_04_23_S00442_I0831_D_pdb,E2,7353,0.1730,0.2846
3067,D2019_04_23_S00442_I0831_D_pdb,E2,5527,0.1735,0.2798
3068,D2019_04_23_S00442_I0831_D_pdb,E2,4736,0.1698,0.2790
3069,D2019_04_23_S00442_I0831_D_pdb,E2,4616,0.1641,0.2771
3070,D2019_04_23_S00442_I0831_D_pdb,E2,4767,0.1669,0.2755
3071,D2019_04_23_S00442_I0831_D_pdb,E2,1561,0.1684,0.3151
3072,D2019_04_23_S00442_I0831_D_pdb,E2,6577,0.1749,0.2856
3073,D2019_04_23_S00442_I0831_D_pdb,E2,4276,0.1672,0.2798
3074,D2019_04_23_S00442_I0831_D_pdb,E2,1761,0.1705,0.2892
3075,D2019_04_23_S00442_I0831_D_pdb,E2,6387,0.1754,0.2829
3076,D2019_04_23_S00442_I0831_D_pdb,E2,5667,0.1789,0.2846
3077,D2019_04_23_S00442_I0831_D_pdb,E2,6357,0.1762,0.2838
3078,D2019_04_23_S00442_I0831_D_pdb,E2,7012,0.1688,0.2783
3079,D2019_04_23_S00442_I0831_D_pdb,E2,4877,0.1680,0.2812
3080,D2019_04_23_S00442_I0831_D_pdb,E2,3946,0.1697,0.2759
3081,D2019_04_23_S00442_I0831_D_pdb,E2,2322,0.1607,0.2838
3082,D2019_04_23_S00442_I0831_D_pdb,E2,2052,0.1744,0.2878
3083,D2019_04_23_S00442_I0831_D_pdb,E2,3045,0.1677,0.2906
3084,D2019_04_23_S00442_I0831_D_pdb,E2,7072,0.1684,0.2843
3085,D2019_04_23_S00442_I0831_D_pdb,E2,8083,0.2328,0.3216
3086,D2019_04_23_S00442_I0831_D_pdb,E2,8233,0.2799,0.3469
3087,D2019_04_23_S00442_I0831_D_pdb,E2,1521,0.1691,0.3155
3088,D2019_04_23_S00442_I0831_D_pdb,E2,4046,0.1673,0.2762
3089,D2019_04_23_S00442_I0831_D_pdb,E2,3636,0.1611,0.2820
3090,D2019_04_23_S00442_I0831_D_pdb,E2,4726,0.1689,0.2760
3091,D2019_04_23_S00442_I0831_D_pdb,E2,8293,0.2926,0.3573
3092,D2019_04_23_S00442_I0831_D_pdb,E2,5897,0.1667,0.2865
3093,D2019_04_23_S00442_I0831_D_pdb,E2,6637,0.1722,0.2843
3094,D2019_04_23_S00442_I0831_D_pdb,E2,3406,0.1639,0.2817
3095,D2019_04_23_S00442_I0831_D_pdb,E2,2945,0.1635,0.2877
3096,D2019_04_23_S00442_I0831_D_pdb,E2,8063,0.2369,0.3232
3097,D2019_04_23_S00442_I0831_D_pdb,E2,6467,0.1723,0.2826
3098,D2019_04_23_S00442_I0831_D_pdb,E2,1832,0.1681,0.2897
3099,D2019_04_23_S00442_I0831_D_pdb,E2,3936,0.1734,0.2746
3100,D2019_04_23_S00442_I0831_D_pdb,E2,3316,0.1639,0.2865
3101,D2019_04_23_S00442_I0831_D_pdb,E2,5087,0.1736,0.2803
3102,D2019_04_23_S00442_I0831_D_pdb,E2,7973,0.2049,0.3023
3103,D2019_04_23_S00442_I0831_D_pdb,E2,4206,0.1672,0.2722
3104,D2019_04_23_S00442_I0831_D_pdb,E2,7863,0.2029,0.3022
3105,D2019_04_23_S00442_I0831_D_pdb,E2,6427,0.1826,0.2800
3106,D2019_04_23_S00442_I0831_D_pdb,E2,1952,0.1711,0.2913
3107,D2019_04_23_S00442_I0831_D_pdb,E2,2092,0.1672,0.2831
3108,D2019_04_23_S00442_I0831_D_pdb,E2,1133,0.1724,0.3130
3109,D2019_04_23_S00442_I0831_D_pdb,E2,6962,0.1758,0.2809
3110,D2019_04_23_S00442_I0831_D_pdb,E2,5537,0.1760,0.2795
3111,D2019_04_23_S00442_I0831_D_pdb,E2,5777,0.1783,0.2794
3112,D2019_04_23_S00442_I0831_D_pdb,E2,5107,0.1729,0.2789
3113,D2019_04_23_S00442_I0831_D_pdb,E2,6497,0.1764,0.2835
3114,D2019_04_23_S00442_I0831_D_pdb,E2,6087,0.1732,0.2800
3115,D2019_04_23_S00442_I0831_D_pdb,E2,1501,0.1689,0.3154
3116,D2019_04_23_S00442_I0831_D_pdb,E2,3386,0.1627,0.2834
3117,D2019_04_23_S00442_I0831_D_pdb,E2,4166,0.1705,0.2777
3118,D2019_04_23_S00442_I0831_D_pdb,E2,7042,0.1735,0.2856
3119,D2019_04_23_S00442_I0831_D_pdb,E2,8243,0.2817,0.3519
3120,D2019_04_23_S00442_I0831_D_pdb,E2,1283,0.1685,0.3191
3121,D2019_04_23_S00442_I0831_D_pdb,E2,7142,0.1700,0.2823
3122,D2019_04_23_S00442_I0831_D_pdb,E2,2795,0.1652,0.2820
3123,D2019_04_23_S00442_I0831_D_pdb,E2,7573,0.2179,0.3154
3124,D2019_04_23_S00442_I0831_D_pdb,E2,2452,0.1735,0.2850
3125,D2019_04_23_S00442_I0831_D_pdb,E2,8303,0.3017,0.3609
3126,D2019_04_23_S00442_I0831_D_pdb,E2,2549,0.1729,0.2915
3127,D2019_04_23_S00442_I0831_D_pdb,E2,2815,0.1638,0.2868
3128,D2019_04_23_S00442_I0831_D_pdb,E2,6922,0.1734,0.2764
3129,D2019_04_23_S00442_I0831_D_pdb,E2,1932,0.1700,0.2907
3130,D2019_04_23_S00442_I0831_D_pdb,E2,3326,0.1632,0.2841
3131,D2019_04_23_S00442_I0831_D_pdb,E2,7663,0.2352,0.3301
3132,D2019_04_23_S00442_I0831_D_pdb,E2,8013,0.2197,0.3164
3133,D2019_04_23_S00442_I0831_D_pdb,E2,4056,0.1686,0.2767
3134,D2019_04_23_S00442_I0831_D_pdb,E2,5547,0.1730,0.2812
3135,D2019_04_23_S00442_I0831_D_pdb,E2,7193,0.1716,0.2804
3136,D2019_04_23_S00442_I0831_D_pdb,E2,1491,0.1708,0.3143
3137,D2019_04_23_S00442_I0831_D_pdb,E2,1122,0.1723,0.3121
3138,D2019_04_23_S00442_I0831_D_pdb,E2,3656,0.1608,0.2802
3139,D2019_04_23_S00442_I0831_D_pdb,E2,6982,0.1661,0.2812
3140,D2019_04_23_S00442_I0831_D_pdb,E2,7833,0.2064,0.3033
3141,D2019_04_23_S00442_I0831_D_pdb,E2,1481,0.1704,0.3164
3142,D2019_04_23_S00442_I0831_D_pdb,E2,4576,0.1639,0.2779
3143,D2019_04_23_S00442_I0831_D_pdb,E2,2362,0.1549,0.2848
3144,D2019_04_23_S00442_I0831_D_pdb,E2,4656,0.1668,0.2785
3145,D2019_04_23_S00442_I0831_D_pdb,E2,6067,0.1751,0.2823
3146,D2019_04_23_S00442_I0831_D_pdb,E2,5817,0.1759,0.2842
3147,D2019_04_23_S00442_I0831_D_pdb,E2,3506,0.1625,0.2792
3148,D2019_04_23_S00442_I0831_D_pdb,E2,6647,0.1744,0.2841
3149,D2019_04_23_S00442_I0831_D_pdb,E2,4586,0.1660,0.2761
3150,D2019_04_23_S00442_I0831_D_pdb,E2,3676,0.1646,0.2817
3151,D2019_04_23_S00442_I0831_D_pdb,E2,2955,0.1655,0.2866
3152,D2019_04_23_S00442_I0831_D_pdb,E2,7302,0.1674,0.2831
3153,D2019_04_23_S00442_I0831_D_pdb,E2,7903,0.2111,0.3104
3154,D2019_04_23_S00442_I0831_D_pdb,E2,4486,0.1642,0.2763
3155,D2019_04_23_S00442_I0831_D_pdb,E2,6377,0.1758,0.2812
3156,D2019_04_23_S00442_I0831_D_pdb,E2,3756,0.1675,0.2800
3157,D2019_04_23_S00442_I0831_D_pdb,E2,3466,0.1613,0.2865
3158,D2019_04_23_S00442_I0831_D_pdb,E2,5717,0.1716,0.2782
3159,D2019_04_23_S00442_I0831_D_pdb,E2,6407,0.1756,0.2859
3160,D2019_04_23_S00442_I0831_D_pdb,E2,6687,0.1731,0.2814
3161,D2019_04_23_S00442_I0831_D_pdb,E2,4666,0.1665,0.2793
3162,D2019_04_23_S00442_I0831_D_pdb,E2,4176,0.1684,0.2737
3163,D2019_04_23_S00442_I0831_D_pdb,E2,2599,0.1635,0.2928
3164,D2019_04_23_S00442_I0831_D_pdb,E2,2032,0.1701,0.2890
3165,D2019_04_23_S00442_I0831_D_pdb,E2,5967,0.1740,0.2834
3166,D2019_04_23_S00442_I0831_D_pdb,E2,6017,0.1721,0.2856
3167,D2019_04_23_S00442_I0831_D_pdb,E2,3145,0.1696,0.2848
3168,D2019_04_23_S00442_I0831_D_pdb,E2,3846,0.1718,0.2798
3169,D2019_04_23_S00442_I0831_D_pdb,E2,5577,0.1742,0.2829
3170,D2019_04_23_S00442_I0831_D_pdb,E2,3165,0.1680,0.2850
3171,D2019_04_23_S00442_I0831_D_pdb,E2,3356,0.1605,0.2867
3172,D2019_04_23_S00442_I0831_D_pdb,E2,7483,0.1952,0.2966
3173,D2019_04_23_S00442_I0831_D_pdb,E2,4266,0.1654,0.2773
3174,D2019_04_23_S00442_I0831_D_pdb,E2,2735,0.1617,0.2873
3175,D2019_04_23_S00442_I0831_D_pdb,E2,1812,0.1690,0.2874
3176,D2019_04_23_S00442_I0831_D_pdb,E2,4606,0.1648,0.2756
3177,D2019_04_23_S00442_I0831_D_pdb,E2,3195,0.1692,0.2871
3178,D2019_04_23_S00442_I0831_D_pdb,E2,3906,0.1691,0.2761
3179,D2019_04_23_S00442_I0831_D_pdb,E2,4817,0.1651,0.2773
3180,D2019_04_23_S00442_I0831_D_pdb,E2,4536,0.1682,0.2751
3181,D2019_04_23_S00442_I0831_D_pdb,E2,8143,0.2296,0.3255
3182,D2019_04_23_S00442_I0831_D_pdb,E2,2372,0.1569,0.2850
3183,D2019_04_23_S00442_I0831_D_pdb,E2,5237,0.1695,0.2734
3184,D2019_04_23_S00442_I0831_D_pdb,E2,3185,0.1650,0.2875
3185,D2019_04_23_S00442_I0831_D_pdb,E2,2482,0.1670,0.2854
3186,D2019_04_23_S00442_I0831_D_pdb,E2,1802,0.1704,0.2887
3187,D2019_04_23_S00442_I0831_D_pdb,E2,7162,0.1663,0.2842
3188,D2019_04_23_S00442_I0831_D_pdb,E2,1741,0.1698,0.2927
3189,D2019_04_23_S00442_I0831_D_pdb,E2,7272,0.1721,0.2815
3190,D2019_04_23_S00442_I0831_D_pdb,E2,6237,0.1756,0.2810
3191,D2019_04_23_S00442_I0831_D_pdb,E2,2905,0.1668,0.2908
3192,D2019_04_23_S00442_I0831_D_pdb,E2,2012,0.1715,0.2868
3193,D2019_04_23_S00442_I0831_D_pdb,E2,4136,0.1671,0.2777
3194,D2019_04_23_S00442_I0831_D_pdb,E2,1751,0.1604,0.2918
3195,D2019_04_23_S00442_I0831_D_pdb,E2,3566,0.1628,0.2842
3196,D2019_04_23_S00442_I0831_D_pdb,E2,4226,0.1679,0.2765
3197,D2019_04_23_S00442_I0831_D_pdb,E2,7453,0.1863,0.2860
3198,D2019_04_23_S00442_I0831_D_pdb,E2,3125,0.1677,0.2817
3199,D2019_04_23_S00442_I0831_D_pdb,E2,4506,0.1671,0.2754
3200,D2019_04_23_S00442_I0831_D_pdb,E2,7823,0.1990,0.3032
3201,D2019_04_23_S00442_I0831_D_pdb,E2,4757,0.1697,0.2783
3202,D2019_04_23_S00442_I0831_D_pdb,E2,6537,0.1733,0.2857
3203,D2019_04_23_S00442_I0831_D_pdb,E2,7783,0.2177,0.3231
3204,D2019_04_23_S00442_I0831_D_pdb,E2,8033,0.2165,0.3131
3205,D2019_04_23_S00442_I0831_D_pdb,E2,7983,0.2086,0.3072
3206,D2019_04_23_S00442_I0831_D_pdb,E2,5957,0.1741,0.2845
3207,D2019_04_23_S00442_I0831_D_pdb,E2,4416,0.1672,0.2757
3208,D2019_04_23_S00442_I0831_D_pdb,E2,3175,0.1653,0.2875
3209,D2019_04_23_S00442_I0831_D_pdb,E2,6207,0.1747,0.2777
