,Batch,ID,Time,Embryo,Zona,Ratio
235,D2018_02_25_S00434_I0776,E4,7336,,,
236,D2018_02_25_S00434_I0776,E4,3657,0.1775,0.3116,0.5696
237,D2018_02_25_S00434_I0776,E4,8826,,,
238,D2018_02_25_S00434_I0776,E4,7506,,,
239,D2018_02_25_S00434_I0776,E4,5245,0.1825,0.3128,0.5834
240,D2018_02_25_S00434_I0776,E4,5005,0.1751,0.3088,0.5670
241,D2018_02_25_S00434_I0776,E4,8221,,,
242,D2018_02_25_S00434_I0776,E4,1648,0.1719,0.3078,0.5585
243,D2018_02_25_S00434_I0776,E4,4097,0.1798,0.3131,0.5743
244,D2018_02_25_S00434_I0776,E4,2479,0.1773,0.3102,0.5716
245,D2018_02_25_S00434_I0776,E4,6776,0.3671,0.4186,0.8770
246,D2018_02_25_S00434_I0776,E4,8636,,,
247,D2018_02_25_S00434_I0776,E4,3877,0.1799,0.3110,0.5785
248,D2018_02_25_S00434_I0776,E4,5395,0.1786,0.3109,0.5745
249,D2018_02_25_S00434_I0776,E4,6661,0.3353,0.3911,0.8573
250,D2018_02_25_S00434_I0776,E4,8936,,,
251,D2018_02_25_S00434_I0776,E4,7987,,,
252,D2018_02_25_S00434_I0776,E4,5495,0.1734,0.3056,0.5674
253,D2018_02_25_S00434_I0776,E4,8017,,,
254,D2018_02_25_S00434_I0776,E4,4445,0.1811,0.3140,0.5768
255,D2018_02_25_S00434_I0776,E4,7686,,,
256,D2018_02_25_S00434_I0776,E4,7997,,,
257,D2018_02_25_S00434_I0776,E4,8546,,,
258,D2018_02_25_S00434_I0776,E4,5990,0.1810,0.3142,0.5761
259,D2018_02_25_S00434_I0776,E4,9397,,,
260,D2018_02_25_S00434_I0776,E4,3707,0.1774,0.3100,0.5723
261,D2018_02_25_S00434_I0776,E4,8331,,,
262,D2018_02_25_S00434_I0776,E4,5025,0.1779,0.3095,0.5748
263,D2018_02_25_S00434_I0776,E4,9487,,,
264,D2018_02_25_S00434_I0776,E4,2652,0.1793,0.3101,0.5782
265,D2018_02_25_S00434_I0776,E4,3086,0.1792,0.3070,0.5837
266,D2018_02_25_S00434_I0776,E4,5135,0.1827,0.3117,0.5861
267,D2018_02_25_S00434_I0776,E4,7847,,,
268,D2018_02_25_S00434_I0776,E4,2248,0.1758,0.3065,0.5736
269,D2018_02_25_S00434_I0776,E4,7857,,,
270,D2018_02_25_S00434_I0776,E4,3147,0.1794,0.3085,0.5815
271,D2018_02_25_S00434_I0776,E4,7696,,,
272,D2018_02_25_S00434_I0776,E4,3927,0.1805,0.3109,0.5806
273,D2018_02_25_S00434_I0776,E4,8856,,,
274,D2018_02_25_S00434_I0776,E4,7416,,,
275,D2018_02_25_S00434_I0776,E4,9517,,,
276,D2018_02_25_S00434_I0776,E4,7957,,,
277,D2018_02_25_S00434_I0776,E4,4665,0.1794,0.3110,0.5768
278,D2018_02_25_S00434_I0776,E4,2562,0.1773,0.3084,0.5749
279,D2018_02_25_S00434_I0776,E4,9467,,,
280,D2018_02_25_S00434_I0776,E4,5405,0.1783,0.3118,0.5718
281,D2018_02_25_S00434_I0776,E4,7877,,,
282,D2018_02_25_S00434_I0776,E4,4167,0.1779,0.3131,0.5682
283,D2018_02_25_S00434_I0776,E4,6191,0.2089,0.3315,0.6302
284,D2018_02_25_S00434_I0776,E4,4715,0.1786,0.3115,0.5734
285,D2018_02_25_S00434_I0776,E4,2449,0.1799,0.3094,0.5814
286,D2018_02_25_S00434_I0776,E4,5900,0.1771,0.3119,0.5678
287,D2018_02_25_S00434_I0776,E4,1918,0.1753,0.3077,0.5697
288,D2018_02_25_S00434_I0776,E4,8566,,,
289,D2018_02_25_S00434_I0776,E4,9346,,,
290,D2018_02_25_S00434_I0776,E4,8351,,,
291,D2018_02_25_S00434_I0776,E4,2876,0.1800,0.3099,0.5808
292,D2018_02_25_S00434_I0776,E4,7817,,,
293,D2018_02_25_S00434_I0776,E4,1118,0.1771,0.3005,0.5894
294,D2018_02_25_S00434_I0776,E4,7276,,,
295,D2018_02_25_S00434_I0776,E4,3316,0.1798,0.3104,0.5793
296,D2018_02_25_S00434_I0776,E4,7020,,,
297,D2018_02_25_S00434_I0776,E4,2208,0.1765,0.3077,0.5736
298,D2018_02_25_S00434_I0776,E4,9527,,,
299,D2018_02_25_S00434_I0776,E4,1298,0.1775,0.3062,0.5797
300,D2018_02_25_S00434_I0776,E4,6080,0.1899,0.3163,0.6004
301,D2018_02_25_S00434_I0776,E4,5485,0.1750,0.3070,0.5700
302,D2018_02_25_S00434_I0776,E4,6491,0.2788,0.3715,0.7505
303,D2018_02_25_S00434_I0776,E4,1238,0.1750,0.3070,0.5700
304,D2018_02_25_S00434_I0776,E4,6937,0.4215,0.5112,0.8245
305,D2018_02_25_S00434_I0776,E4,2532,0.1796,0.3100,0.5794
306,D2018_02_25_S00434_I0776,E4,8107,,,
307,D2018_02_25_S00434_I0776,E4,7827,,,
308,D2018_02_25_S00434_I0776,E4,5525,0.1709,0.3063,0.5579
309,D2018_02_25_S00434_I0776,E4,2288,0.1742,0.3052,0.5708
310,D2018_02_25_S00434_I0776,E4,3557,0.1789,0.3100,0.5771
311,D2018_02_25_S00434_I0776,E4,4555,0.1790,0.3105,0.5765
312,D2018_02_25_S00434_I0776,E4,6837,0.3846,0.4335,0.8872
313,D2018_02_25_S00434_I0776,E4,6631,0.3279,0.3948,0.8305
314,D2018_02_25_S00434_I0776,E4,5565,0.1719,0.3081,0.5579
315,D2018_02_25_S00434_I0776,E4,6010,0.1790,0.3160,0.5665
316,D2018_02_25_S00434_I0776,E4,8177,,,
317,D2018_02_25_S00434_I0776,E4,7546,,,
318,D2018_02_25_S00434_I0776,E4,9676,,,
319,D2018_02_25_S00434_I0776,E4,4885,0.1769,0.3093,0.5719
320,D2018_02_25_S00434_I0776,E4,7777,,,
321,D2018_02_25_S00434_I0776,E4,1468,0.1769,0.3080,0.5744
322,D2018_02_25_S00434_I0776,E4,2572,0.1776,0.3078,0.5770
